code_system,currency,domain,effective_from,effective_to,facility_component,item_code,item_description,item_label,jurisdiction,patient_amount,payment_amount,payment_unit,professional_component,provenance,restriction_text,setting,source_id
HCPCS_ASP,USD,medicines,,,False,90371,1 ML,Hep b ig im,United States,,136.952,1 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1203,5 MG,"Inj, cipaglucosidase, 5 mg",United States,,96.302,5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1205,500 MG,Chlorothiazide sodium inj,United States,,77.771,500 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1212,50 ML,Dimethyl sulfoxide 50% 50 ml,United States,,748.879,50 ML,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1230,10 MG,Methadone injection,United States,,12.707,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1240,50 MG,Dimenhydrinate injection,United States,,8.638,50 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1245,10 MG,Dipyridamole injection,United States,,8.41,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1250,250 MG,Inj dobutamine hcl/250 mg,United States,,7.691,250 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1265,40 MG,Dopamine injection,United States,,1.012,40 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1270,1 MCG,"Injection, doxercalciferol",United States,,0.325,1 MCG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1271,1 MG,Inj doxycycline hyclate 1 mg,United States,,0.087,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1290,1 MG,Ecallantide injection,United States,,595.944,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1299,2 MG,"Inj, eculizumab, 2 mg",United States,,44.198,2 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1301,1 MG,"Injection, edaravone, 1 mg",United States,,6.463,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1302,10 MG,"Inj, sutimlimab-jome, 10 mg",United States,,19.642,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1303,10 MG,"Inj., ravulizumab-cwvz 10 mg",United States,,226.92,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1304,1 MG,Inj tofersen intrathec 1 mg,United States,,164.816,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1305,5 MG,"Inj, evinacumab-dgnb, 5mg",United States,,197.633,5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1306,1 MG,"Injection, inclisiran, 1 mg",United States,,12.905,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1307,10 MG,"Inj, crovalimab-akkz, 10 mg",United States,,551.512,10 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1308,0.25 MG,"Inj, famotidine, 0.25 mg",United States,,0.008,0.25 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1322,1 MG,"Elosulfase alfa, injection",United States,,319.517,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1323,1 MG,"Inj, elranatamab-bcmm, 1 mg",United States,,192.482,1 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",Inflation-adjusted coinsurance,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1325,0.5 MG,Epoprostenol injection,United States,,16.918,0.5 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1326,2 MG,"Inj, zolbetuximab-clzb, 2 mg",United States,,33.924,2 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1335,500 MG,Ertapenem injection,United States,,6.75,500 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
HCPCS_ASP,USD,medicines,,,False,J1364,500 MG,Erythro lactobionate /500 mg,United States,,172.479,500 MG,False,"{""effective_date"": null, ""licence_class"": ""permissive"", ""retrieved_at"": null, ""source_id"": ""us_cms_asp"", ""source_url"": ""https://www.cms.gov/medicare/payment/fee-for-service-providers/part-b-drugs/average-drug-sales-price"", ""source_version"": ""us_cms_asp_july_2026_payment_limit"", ""transformation_notes"": ""Parsed public CMS Medicare Part B payment-limit fields from local CSV file payment_limits.csv; payment limits are not coverage or confidential manufacturer ASP.""}",,part_b,us_cms_asp
